Symbol,Sector,PE_Ratio
PAGV,Utilities,-352.654266
DEPZ,Financials,-471.972931
BTES,Consumer Staples,-226.841797
YIDI,Financials,-49.461319
ZKXY,Industrials,56.990509
TEXL,Telecommunication Services,396.628174
LEZA,Financials,413.112823
QVKM,Consumer Discretionary,-165.421829
VLYA,Telecommunication Services,-352.504059
HCHG,Consumer Staples,378.797913
FVYT,Information Technology,-254.807343
QGVB,Information Technology,303.166931
YYSD,Information Technology,-88.164497
ESBH,Health Care,-226.399399
WWLR,Telecommunication Services,-459.705750
KTDR,Information Technology,-56.645252
GGOF,Telecommunication Services,375.990997
GHZT,Industrials,-389.748962
XDHK,Energy,-322.663666
RBEK,Energy,470.663971
CVPU,Utilities,330.630127
SFFK,Energy,163.431564
VVFZ,Consumer Discretionary,-112.400406
USGG,Financials,492.733185
QABK,Utilities,-270.094299
AMTS,Utilities,437.707001
IVAM,Real Estate,-31.481369
QPQS,Consumer Staples,234.899689
CFEP,Health Care,386.830353
QDTD,Industrials,-331.146881
ALDW,Real Estate,-195.920441
TAXI,Energy,270.282562
IGMF,Real Estate,335.413940
CRZD,Industrials,-141.657425
PHVR,Financials,320.756378
WVTZ,Financials,253.217896
VJWF,Telecommunication Services,321.801331
HKOW,Health Care,-122.131172
JNBH,Industrials,-376.435699
RQII,Information Technology,141.410049
EATU,Telecommunication Services,-142.204559
LAMO,Consumer Staples,-408.538116
IDBE,Information Technology,295.936249
ZONO,Consumer Staples,283.094574
BUZP,Health Care,-22.367107
GPIF,Real Estate,75.571823
KMVH,Energy,-15.369396
CPDI,Telecommunication Services,55.839993
OZMQ,Consumer Discretionary,-136.634018
UKRF,Health Care,344.825470
RJRV,Utilities,205.668106
RLHM,Information Technology,333.026428
KUKM,Real Estate,-478.111450
BDOZ,Real Estate,-384.427155
OBTT,Telecommunication Services,-203.813354
OJIM,Information Technology,371.490784
CMWO,Utilities,229.299545
INHX,Telecommunication Services,-330.062195
QREP,Consumer Staples,103.072144
BLKP,Information Technology,194.706955
ETSQ,Consumer Discretionary,-284.166473
ZSKA,Utilities,121.336342
NPEA,Real Estate,35.776054
WLDJ,Real Estate,-123.832359
SHYC,Utilities,-223.877563
NICV,Real Estate,326.672699
OODT,Industrials,-193.589859
ACHR,Industrials,13.129276
SHPT,Consumer Discretionary,-60.025604
WZEY,Information Technology,-14.773980
IMRT,Financials,54.097080
AVZK,Health Care,311.506042
XYFY,Real Estate,409.084686
ALYW,Industrials,23.882961
GTLQ,Consumer Staples,90.778831
EFIQ,Telecommunication Services,-452.576324
UMLB,Information Technology,438.931061
SRDF,Telecommunication Services,37.401196
WXDY,Consumer Staples,210.623123
HAIW,Consumer Staples,-146.612198
IDVB,Health Care,-142.188629
AOXR,Health Care,212.528275
ZIRU,Energy,120.838249
FGRV,Consumer Discretionary,-292.157867
UMJI,Real Estate,433.284454
KTLJ,Consumer Discretionary,137.366837
ZFRV,Information Technology,-491.788849
ZLKZ,Consumer Staples,-461.299438
QBKG,Industrials,129.959503
EQJJ,Real Estate,-392.937073
EQLV,Industrials,383.871674
UBHS,Consumer Staples,251.701736
WONE,Telecommunication Services,-168.777924
OAYZ,Industrials,-22.101383
OJIN,Industrials,-266.687195
SZYT,Financials,-385.052246
YIRH,Health Care,202.829102
TWGA,Financials,-119.503677
YXBT,Health Care,71.278969
EVIB,Energy,351.063202
IFUY,Energy,-213.582962
VUEM,Energy,-231.621658
PNEO,Energy,-494.382721
HATD,Consumer Staples,-453.977997
OOAJ,Information Technology,465.891205
XGQG,Health Care,-163.550278
ZQDH,Industrials,236.312180
MPSY,Consumer Staples,-355.426392
BIQI,Industrials,-291.845764
SFDB,Telecommunication Services,375.527008
CWEF,Energy,371.856781
FXUQ,Industrials,-392.202271
SFBE,Information Technology,-364.587158
AIUC,Utilities,-390.090149
SKQV,Telecommunication Services,93.548080
LPEQ,Financials,171.618790
THBH,Industrials,-1.270791
EMNM,Financials,-12.791986
XZYY,Consumer Discretionary,-101.911560
OCIK,Consumer Staples,178.232208
ZVLI,Consumer Staples,-4.720084
NIVG,Real Estate,167.630356
KIPK,Consumer Staples,-97.558304
YPMC,Health Care,-72.614944
NLLR,Health Care,7.727714
ITDB,Consumer Staples,269.066467
EDIV,Health Care,-421.576172
KVSU,Utilities,-56.183811
WCFK,Health Care,-307.795197
JJZF,Utilities,283.620728
YOBH,Consumer Discretionary,159.977753
VLSB,Real Estate,-72.225716
PAXE,Health Care,372.355347
BGMT,Information Technology,291.503967
QAUZ,Consumer Discretionary,411.693665
UMID,Information Technology,11.694784
QUMW,Financials,105.540604
ZWYN,Consumer Staples,477.926910
HRQO,Information Technology,-128.194824
CMFR,Financials,-256.297455
DJAL,Consumer Staples,305.793427
CIFF,Utilities,396.522675
XYGB,Real Estate,-196.377457
KJOD,Consumer Staples,366.421906
ZEIL,Real Estate,182.763947
ONOH,Utilities,448.470367
EDAL,Energy,247.210480
JJRT,Industrials,438.042084
VYXZ,Utilities,-249.551834
VJFC,Telecommunication Services,223.887054
TLKW,Consumer Staples,42.743889
JNXU,Real Estate,-139.480911
NIRH,Energy,316.357056
YJAJ,Energy,439.895203
WVYJ,Energy,26.370068
NJZT,Industrials,389.421967
TWGR,Energy,-457.903229
SEIB,Consumer Discretionary,487.533997
LYTQ,Information Technology,-405.982513
SCNT,Utilities,303.130219
RVBC,Utilities,-340.206512
BGMR,Financials,205.214111
TIBU,Information Technology,65.480240
LMBY,Real Estate,-180.332138
EOXN,Health Care,121.898041
EWQG,Consumer Staples,-77.032776
KOQB,Consumer Staples,383.368774
WGDX,Energy,-399.491516
PLBJ,Utilities,234.240723
OCLL,Industrials,357.135742
SSWM,Consumer Staples,45.926693
XATN,Industrials,-45.269814
OIKI,Consumer Discretionary,-351.528809
RLFP,Financials,-495.700043
NAOQ,Utilities,209.463760
VFCL,Industrials,-241.359634
MDFX,Consumer Staples,-418.087646
UDCC,Consumer Discretionary,-448.933838
WWYT,Information Technology,301.321045
PEHA,Financials,-458.646057
JYZI,Financials,493.617065
YSIC,Health Care,485.870941
BYAM,Consumer Staples,479.400482
UWBF,Consumer Discretionary,318.475739
PGXH,Consumer Staples,380.741608
DSDL,Health Care,433.991608
SQMP,Energy,-239.961517
SVHF,Energy,-368.203766
YPFE,Telecommunication Services,310.693817
MPKO,Utilities,376.780212
VBFS,Health Care,-133.633621
QZRQ,Utilities,237.823273
JIYV,Real Estate,-443.910736
FWGG,Health Care,291.521820
NKEC,Consumer Discretionary,312.622314
YIAO,Industrials,-53.535934
XOFF,Telecommunication Services,-116.164711
KQGW,Consumer Staples,-287.289673
ALMH,Consumer Staples,-38.996674
SQXM,Consumer Discretionary,-442.227020
SLNN,Energy,-441.453644
GFVT,Telecommunication Services,251.481461
IKII,Information Technology,-290.373291
UNHC,Consumer Staples,8.500809
OAFY,Energy,-428.720123
UBJD,Information Technology,-284.672546
TPIJ,Information Technology,486.210510
GCIB,Health Care,102.948364
AHWM,Telecommunication Services,-94.937958
NQIV,Industrials,490.469574
NGJF,Telecommunication Services,240.997803
BPOY,Energy,286.766449
MDBO,Utilities,470.523407
IDHO,Energy,-5.841975
NVWM,Financials,-474.754822
HNKQ,Financials,-185.909943
LVWK,Consumer Discretionary,177.309036
EMHT,Industrials,136.170654
LDAM,Energy,222.918671
WSJL,Industrials,174.295212
KOPN,Health Care,435.599457
VZXZ,Utilities,-113.050323
ZEGA,Consumer Staples,-26.275368
WSAW,Energy,-161.923523
OZGO,Information Technology,378.403625
WXKQ,Utilities,20.747856
IQCO,Financials,345.599670
HNYL,Information Technology,226.571426
ZETD,Telecommunication Services,152.966705
SNMG,Energy,395.505127
DNPT,Telecommunication Services,90.319496
LWJQ,Real Estate,377.699127
GZDA,Consumer Staples,-415.319977
PIWC,Utilities,364.905731
HZBH,Industrials,-201.247284
CPTU,Industrials,321.958252
WQPS,Information Technology,367.384521
MKCY,Telecommunication Services,-11.093051
VYAH,Consumer Staples,-335.484772
TBVJ,Telecommunication Services,111.533035
AGXB,Telecommunication Services,445.646820
EWFG,Information Technology,338.659119
BFAA,Real Estate,395.940125
KEUR,Real Estate,-9.635548
RNHR,Consumer Discretionary,117.072479
ROAU,Consumer Discretionary,96.358101
YCQT,Consumer Staples,-62.462326
QGYQ,Consumer Discretionary,-119.988129
IVJN,Consumer Staples,344.664703
VZTG,Real Estate,-65.936951
WVHC,Telecommunication Services,-217.028198
EEYG,Consumer Discretionary,41.594654
ICUC,Utilities,-470.156677
AEBQ,Industrials,377.731079
ECWR,Utilities,-157.384659
GIJH,Health Care,345.387238
YTPZ,Real Estate,-92.336647
OEUE,Financials,425.896759
LSJY,Utilities,-256.286133
GBEM,Energy,-485.631256
IVBH,Information Technology,240.253220
HKTT,Real Estate,-87.325996
LZAM,Financials,153.002869
OLFQ,Financials,-347.526306
KARN,Consumer Discretionary,347.496124
HSAO,Health Care,-224.358231
OYRC,Information Technology,326.017334
FDKI,Real Estate,320.196533
OMSE,Consumer Discretionary,290.288483
PYVP,Energy,-22.299021
ZVKQ,Information Technology,88.026978
XOMV,Industrials,-496.474182
VIHD,Information Technology,-167.560623
ECPD,Consumer Discretionary,-327.800110
EEGN,Consumer Discretionary,-20.101017
BKST,Health Care,161.692398
ZEUT,Utilities,-165.174225
VHPF,Energy,-374.693726
UFHY,Consumer Discretionary,-434.245697
CEOR,Consumer Discretionary,476.098663
JEKH,Utilities,-36.345379
RLHQ,Financials,472.578796
LQSZ,Utilities,216.003540
IBTT,Information Technology,197.620438
PRVB,Information Technology,-85.872185
EKJQ,Real Estate,-387.347809
NVVI,Telecommunication Services,374.212769
WQFJ,Utilities,64.380814
JZEN,Information Technology,-93.875000
FAAU,Utilities,363.576477
PXNX,Energy,245.528610
UFBL,Consumer Discretionary,394.747864
OGBS,Energy,-151.386185
AYYE,Information Technology,249.983856
QSFE,Health Care,-145.104736
RIUB,Telecommunication Services,-97.230965
PGYU,Health Care,-362.052826
WZJP,Consumer Staples,-326.313995
DJAX,Consumer Discretionary,262.023895
PRXZ,Health Care,-195.758514
NKRR,Consumer Staples,406.085968
NNXT,Real Estate,345.117767
JBTL,Industrials,-201.184021
KUVY,Utilities,6.634694
VFBQ,Health Care,-26.765007
WVCF,Information Technology,-162.866547
QXZP,Information Technology,143.676346
XPKS,Utilities,-194.443466
DACH,Real Estate,40.002106
FGQR,Telecommunication Services,484.528931
CPGY,Telecommunication Services,19.266121
SEPM,Financials,451.194977
ZLRD,Telecommunication Services,-360.519348
DBQC,Consumer Staples,240.015991
BHWG,Consumer Staples,-409.165955
EDOS,Consumer Staples,366.269012
RUXP,Energy,446.103821
ZGCU,Energy,-316.073456
WZGR,Energy,416.101501
THIC,Telecommunication Services,215.309677
BOTD,Consumer Staples,6.105014
YJWQ,Real Estate,374.605560
FARU,Information Technology,216.191162
NEGX,Health Care,403.179443
YUOH,Telecommunication Services,-76.490707
EUGI,Consumer Staples,-245.396744
MRSV,Consumer Staples,-143.084991
AQXE,Consumer Staples,-322.587982
TVBQ,Industrials,-177.532852
ALLQ,Financials,-228.654526
EWXM,Consumer Discretionary,335.817169
TXFU,Real Estate,20.812037
UQAA,Consumer Staples,-435.000824
NMPO,Energy,-395.366516
EXCP,Real Estate,-327.689087
WRPE,Telecommunication Services,-194.846130
ALHC,Consumer Staples,64.238930
YZZY,Financials,-367.343140
TKJO,Information Technology,-12.735497
CQKC,Consumer Discretionary,428.861664
OKYS,Health Care,175.331619
SVLO,Consumer Discretionary,-41.033447
WZNB,Utilities,-241.455215
RBPY,Information Technology,126.514786
JLYD,Energy,-462.797455
RNYG,Consumer Discretionary,-431.754883
JUMC,Utilities,327.780945
CQXG,Information Technology,318.705933
WWPF,Telecommunication Services,-205.658920
OUAM,Telecommunication Services,114.001617
JMQY,Energy,-84.816490
DHZM,Energy,184.472061
PIGB,Consumer Staples,-382.485138
LIBI,Financials,-441.519806
AEMF,Financials,-353.091217
LKVV,Utilities,-298.293152
CVOA,Energy,172.439835
COLN,Utilities,-179.795898
DXWG,Energy,-93.324379
FWGH,Consumer Staples,-426.257996
STER,Consumer Staples,217.024872
WFMO,Industrials,496.299286
QIMC,Telecommunication Services,200.177643
VXRP,Consumer Discretionary,431.479004
RWBZ,Telecommunication Services,260.171051
ZNOC,Utilities,-450.920837
VKYC,Energy,-378.770416
DXDZ,Information Technology,-284.937866
RAOH,Financials,-90.742912
GQEW,Industrials,-33.657734
SUVC,Consumer Staples,318.482758
TNCQ,Real Estate,267.647491
FMIG,Financials,-231.636154
CYBV,Real Estate,-186.499527
GIOD,Consumer Staples,292.381592
IYMV,Real Estate,465.239380
NGJG,Information Technology,-406.080597
UGUN,Real Estate,-427.168976
RUKP,Consumer Discretionary,-303.262604
MMQD,Consumer Staples,-197.977020
CWMX,Industrials,-317.273529
FVMN,Energy,-262.072693
VGHT,Energy,-493.992401
TJMC,Consumer Staples,-355.670532
IXBH,Consumer Staples,-82.799492
NXSV,Consumer Staples,465.224670
MAYU,Financials,449.346313
DTJH,Consumer Discretionary,-168.310318
MVQM,Financials,35.330791
LVPH,Information Technology,475.392700
OWOK,Health Care,391.047241
SIHG,Energy,-424.920013
RANZ,Telecommunication Services,339.083405
KUPY,Telecommunication Services,108.844536
HSPO,Industrials,-262.384338
DRBX,Real Estate,-241.673630
FPPP,Telecommunication Services,101.543808
PBXE,Health Care,372.675232
QRHM,Utilities,314.459534
MBOU,Information Technology,35.001495
BDOM,Telecommunication Services,92.482071
FMYM,Consumer Staples,402.646820
VHUF,Energy,300.419128
RQSX,Real Estate,-440.638641
ACEF,Real Estate,446.924225
OHRS,Telecommunication Services,304.662628
DHXC,Telecommunication Services,439.121460
JMBV,Consumer Discretionary,333.687744
WWLI,Energy,-489.230804
OAWZ,Real Estate,-246.591049
FXEZ,Consumer Discretionary,-202.210968
WBUR,Information Technology,-200.986786
NFGE,Telecommunication Services,-368.140320
EZSG,Real Estate,-114.180916
SXFJ,Consumer Discretionary,-425.383636
IQPP,Utilities,-152.090027
UKQW,Telecommunication Services,-22.315592
JTEQ,Financials,60.603504
NEDS,Energy,297.456024
LMSM,Financials,-84.937592
ISTG,Health Care,346.963074
BZPF,Financials,378.261627
BTZT,Consumer Discretionary,59.535233
TFKR,Industrials,436.884338
IAJA,Utilities,-397.358765
DHTK,Utilities,-212.633469
NDIC,Consumer Discretionary,330.809296
OOHI,Real Estate,447.338745
PQAK,Real Estate,430.076904
LIIM,Telecommunication Services,-70.456955
MQWE,Industrials,237.791168
NZBG,Health Care,-257.696655
GLZU,Health Care,322.646057
PRSQ,Information Technology,-494.643463
CQXT,Consumer Discretionary,-146.025024
WJED,Financials,119.151985
ADEZ,Utilities,452.188324
CZTX,Financials,-159.559250
GQPV,Financials,85.388077
ZIYH,Utilities,200.394028
CFTC,Energy,-363.505432
HTFM,Information Technology,-258.597900
QAGS,Real Estate,-88.270607
TESO,Financials,205.733688
NFGM,Consumer Discretionary,-78.295113
WMQE,Information Technology,-157.171173
AKQF,Consumer Discretionary,58.097660
DJYF,Financials,-464.340973
SPTZ,Information Technology,-187.458084
ZXFL,Industrials,-93.076233
XNQR,Real Estate,-55.944061
UGBQ,Utilities,142.107025
YXCG,Utilities,108.915497
SKQX,Health Care,-221.469040
MJEC,Energy,-411.360565
CEFW,Health Care,289.828339
NYSJ,Utilities,195.709183
MRMI,Real Estate,97.502029
PCAE,Utilities,53.569324
HTVY,Financials,-194.599899
UUEI,Consumer Discretionary,39.097080
PBVG,Financials,-416.992188
BOQS,Information Technology,-395.382477
CCLZ,Energy,-214.173706
ZMTG,Energy,-292.994598
UBKF,Consumer Staples,-109.502182
FEZY,Information Technology,312.073761
YEPF,Consumer Discretionary,273.307465
RZGZ,Energy,346.635529
ONBE,Telecommunication Services,-307.062439
VCYN,Energy,-462.028534
MMKT,Financials,-120.398056
BCKK,Real Estate,124.589645
MLXF,Consumer Discretionary,-259.149109
OYUI,Consumer Staples,278.876373
AJFS,Consumer Staples,-228.994019
WREN,Real Estate,-353.228760
CGJB,Financials,393.704529
RNUA,Real Estate,-92.620285
RTDD,Energy,276.695740
FGSG,Real Estate,324.435089
HQOM,Energy,-227.375961
GMJS,Industrials,-473.702454
TIRW,Industrials,213.983612
SUAQ,Utilities,17.036684
HLHP,Information Technology,-438.352020
JYYY,Utilities,-425.365204
OBGI,Industrials,152.447037
QUAH,Industrials,-183.347458
LKHG,Telecommunication Services,376.921967
JMZR,Consumer Staples,-111.807365
BZOK,Consumer Staples,41.222694
CQTX,Financials,149.352798
WKOG,Real Estate,56.165195
WIJJ,Consumer Discretionary,-307.282806
VVQO,Real Estate,141.813110
AFCK,Consumer Staples,-98.006348
VETH,Financials,-42.078587
ITHE,Energy,170.734116
BBRD,Energy,-257.091492
WTAO,Utilities,-90.734276
ZAWI,Financials,-288.886688
PRIM,Real Estate,122.714500
MXHO,Health Care,-455.750885
VFJH,Financials,59.446945
TCSQ,Information Technology,316.847809
CEIQ,Telecommunication Services,123.393173
UZBO,Energy,476.843201
BXEZ,Energy,217.329208
KYWQ,Information Technology,-236.529617
XASF,Energy,-333.585358
QOSI,Energy,-46.627003
XYCP,Financials,118.230659
NGSG,Consumer Discretionary,327.094330
ZPUZ,Real Estate,129.789124
ITPW,Utilities,-355.747589
NUYT,Consumer Discretionary,-16.377026
UUVQ,Telecommunication Services,-87.297768
OWJJ,Consumer Staples,400.706787
YLZF,Financials,-20.310556
ZLFU,Consumer Discretionary,30.599506
LCSD,Consumer Staples,-48.675983
BTPZ,Real Estate,381.344391
YZXW,Consumer Staples,-369.910156
IPJX,Telecommunication Services,-54.370007
MRIP,Energy,403.806976
KVHG,Telecommunication Services,-103.940704
DMQB,Consumer Staples,215.803589
OINI,Financials,-403.689697
OTVK,Consumer Staples,-215.218781
BGIM,Financials,489.436768
MUXP,Real Estate,303.778442
TSAU,Consumer Discretionary,470.543335
LZVA,Consumer Staples,-58.340984
KRAM,Energy,-226.724930
HLRK,Consumer Discretionary,325.576233
MKEN,Telecommunication Services,42.721489
SWWP,Real Estate,362.983429
ZLGR,Industrials,-256.356812
WZOV,Consumer Discretionary,164.309280
UJRR,Consumer Discretionary,308.206848
KYOL,Utilities,404.865051
WKJC,Energy,129.224335
USMR,Information Technology,-29.151279
VMRP,Health Care,173.363998
JRLF,Energy,-58.483139
ATJM,Information Technology,-117.207558
TTGU,Financials,-279.615173
IEHZ,Health Care,-313.588654
KVSZ,Financials,473.366302
XJLN,Health Care,-313.245056
STFN,Industrials,-104.307747
CMWT,Health Care,-228.074341
TATN,Financials,312.197845
OHDX,Telecommunication Services,-232.616501
ROBD,Real Estate,461.979645
VRZU,Health Care,-481.198334
JTJY,Industrials,316.121429
RYSJ,Consumer Staples,-408.336121
ULBE,Consumer Discretionary,2.093722
OSWL,Health Care,274.712433
JWRL,Consumer Staples,238.644852
MXDU,Telecommunication Services,164.036804
RTLI,Financials,169.467911
JXQN,Telecommunication Services,-120.632957
MIPT,Consumer Discretionary,391.080536
NZQW,Industrials,-389.076141
NVLC,Telecommunication Services,279.445343
TXTW,Health Care,-453.761322
OKKH,Consumer Discretionary,57.119785
FACI,Consumer Discretionary,477.773041
YQKT,Health Care,-192.823059
IOWC,Real Estate,-360.924103
JKBC,Information Technology,-255.856476
FBQB,Consumer Discretionary,-92.932190
AHCN,Utilities,-78.166481
UUFN,Utilities,52.578785
UBSN,Consumer Discretionary,18.618092
KSYE,Real Estate,293.714172
SOBM,Telecommunication Services,-311.953064
VUBB,Health Care,225.878052
EKZI,Financials,367.415222
RFFZ,Real Estate,-279.924561
VKHV,Utilities,363.375336
VINB,Health Care,-170.647293
QWLM,Industrials,375.956146
NUYK,Industrials,327.404358
JLWH,Financials,441.657257
USDM,Consumer Discretionary,-417.743286
DJVE,Consumer Staples,386.980316
YBXK,Industrials,-250.025970
XXQO,Health Care,-491.053833
DIVD,Energy,32.053894
TRRV,Information Technology,212.258469
EPBJ,Utilities,299.692963
CALB,Energy,-423.851624
NLIJ,Information Technology,248.498367
VODA,Health Care,-400.592682
QOSG,Consumer Staples,-29.340036
EQVG,Consumer Staples,-190.368057
AHUT,Consumer Discretionary,373.027100
CMOA,Financials,4.816126
DBQY,Utilities,195.933350
OPDL,Utilities,-211.952179
JCTM,Health Care,415.621857
YEJU,Health Care,-310.793396
LRAE,Energy,58.470200
DHYB,Health Care,144.983978
ZKWW,Real Estate,-349.295441
EFNJ,Telecommunication Services,-111.420120
VSWX,Utilities,-346.979126
ZXFP,Real Estate,147.874939
WBOU,Information Technology,461.092133
KTUF,Telecommunication Services,435.623413
SKEQ,Telecommunication Services,-95.519974
JBKO,Telecommunication Services,118.067596
XNBL,Telecommunication Services,-465.087372
PHQB,Telecommunication Services,277.361450
QYLU,Utilities,236.183746
SFHX,Information Technology,187.035889
RKEV,Real Estate,-169.355576
JRTE,Financials,-379.239349
WMYB,Real Estate,-189.075562
YIYD,Industrials,-108.185677
ATPS,Energy,-473.154999
MVTK,Health Care,-42.320873
DFCE,Telecommunication Services,-135.386032
KFRO,Consumer Discretionary,82.156807
GKCJ,Consumer Discretionary,-164.406509
RIIC,Energy,-213.863617
ZZKO,Financials,-216.324997
AYYW,Consumer Discretionary,-172.894470
XSYV,Industrials,-43.610920
YRJE,Industrials,-283.236633
SZPX,Telecommunication Services,290.869507
CEEX,Telecommunication Services,-146.837524
YPKE,Information Technology,-457.624573
RPOD,Real Estate,311.236603
ZIVT,Utilities,233.885925
QUUB,Health Care,-180.349258
ZQAW,Industrials,223.581345
JCOU,Information Technology,216.452957
UNQW,Utilities,55.614307
NRUJ,Telecommunication Services,-195.483353
ICIA,Industrials,98.358986
UAWV,Telecommunication Services,-449.659424
HVLA,Industrials,-22.285288
RQLG,Information Technology,-125.108185
XGSP,Real Estate,-87.583755
ALCF,Consumer Staples,6.490036
GQGV,Consumer Staples,-315.790710
WHBH,Financials,222.623428
SMXT,Industrials,-278.413086
KTGI,Energy,-467.110077
FWHU,Consumer Discretionary,198.553635
HOIV,Consumer Discretionary,392.963348
HOBP,Financials,263.216125
ZDKI,Industrials,91.528427
RMTB,Real Estate,173.579971
ZFLB,Information Technology,182.171570
REDO,Telecommunication Services,252.035919
JNNY,Utilities,272.390717
UHZY,Real Estate,434.545135
QXKR,Real Estate,-234.301529
OJSB,Financials,-80.292091
LLUD,Real Estate,451.500549
FDUW,Information Technology,-402.313171
SIRL,Financials,43.694481
MZIZ,Telecommunication Services,360.236237
STXC,Information Technology,297.731110
FRNI,Energy,293.327240
XYYU,Health Care,-496.226990
VNAB,Financials,489.731537
EOBT,Financials,-155.840912
QHFR,Utilities,419.602234
LXJN,Financials,326.170074
QCLE,Utilities,-386.294952
WMHG,Consumer Staples,158.936401
SRRX,Consumer Staples,62.001312
GOBU,Energy,-489.207367
QGPE,Industrials,430.071075
QZXN,Health Care,-48.021210
MIOD,Utilities,-302.637177
GJYG,Energy,443.011932
NTHH,Real Estate,490.240753
WHJX,Utilities,259.034119
JXHF,Real Estate,-297.456207
EZBX,Telecommunication Services,-250.516159
JVMX,Health Care,28.651936
THCB,Health Care,-130.579880
QWNH,Financials,240.852539
DAEJ,Energy,-2.242286
MRTR,Consumer Staples,161.771851
NXWA,Consumer Staples,-115.514603
UBGX,Utilities,-229.520859
VBXM,Information Technology,472.868195
ZKQR,Real Estate,33.837521
ZSLL,Energy,-171.958801
BWAU,Financials,-235.734451
UMIB,Telecommunication Services,-499.089386
VEWJ,Financials,77.289986
RARU,Energy,-296.512054
DOMW,Consumer Discretionary,-307.062164
JVET,Financials,-245.616440
TCJT,Telecommunication Services,499.592224
RGNJ,Real Estate,281.106537
QHAC,Energy,351.162170
XZCM,Information Technology,-287.230591
DOOE,Information Technology,366.207306
DAXK,Financials,-129.525009
TKBQ,Real Estate,245.391891
BIDM,Utilities,267.154938
RAUO,Industrials,-152.788300
ACDV,Real Estate,-443.506317
YIQI,Consumer Staples,278.502136
IODF,Information Technology,237.810699
QFAZ,Consumer Staples,235.297226
DMXJ,Telecommunication Services,-167.770416
COQM,Telecommunication Services,-388.220612
HEXE,Utilities,147.930664
RGDV,Financials,-353.700378
SQGM,Consumer Staples,428.272491
DHUG,Utilities,-282.790039
WPSZ,Energy,-267.604004
EOII,Health Care,255.683090
LDXI,Information Technology,-18.049929
IXTV,Utilities,-493.678558
XHFL,Telecommunication Services,-337.982391
WOAG,Consumer Discretionary,256.928802
JAMM,Information Technology,-116.260414
SBEV,Consumer Discretionary,396.963226
YSFZ,Industrials,-415.854065
FGBM,Information Technology,-292.484314
KBBF,Utilities,-50.440811
WDPB,Health Care,273.771179
WOGH,Financials,320.719208
QZHK,Information Technology,-467.597565
BNXF,Real Estate,-306.485413
YRUB,Real Estate,358.657196
VGBE,Information Technology,351.549438
JLBV,Telecommunication Services,124.999298
OBMV,Telecommunication Services,-283.472809
LYFT,Financials,-280.028534
IAJN,Health Care,326.840851
SHJV,Consumer Discretionary,-148.221039
QEQQ,Energy,-260.548157
AQCG,Information Technology,145.772644
GLTU,Consumer Discretionary,368.513855
ZZXQ,Consumer Staples,-186.561203
VUHF,Industrials,-424.362396
CZXY,Industrials,301.636780
VPZB,Consumer Discretionary,105.859428
JTKU,Health Care,414.019775
XVJA,Information Technology,-156.370132
SWVV,Energy,340.824158
BYAN,Utilities,424.020447
DYEU,Utilities,-453.101837
EIFF,Health Care,-46.032532
CFKG,Energy,-230.198975
KRYC,Real Estate,115.266975
PXMJ,Utilities,-222.550674
VFAX,Consumer Staples,-471.125427
GMFP,Energy,-28.302408
LUTA,Consumer Staples,447.695679
MUIW,Financials,300.556244
IDXI,Industrials,37.447708
YTGF,Information Technology,462.047150
RPAD,Health Care,-53.070744
MMBN,Health Care,-471.324646
VWET,Consumer Staples,193.880829
EGXH,Energy,20.377636
OTLB,Real Estate,170.445938
ZQNG,Utilities,-366.259491
LEVX,Information Technology,-4.211097
ZCVI,Consumer Discretionary,-123.713097
ZCZX,Information Technology,461.123230
WSUP,Consumer Discretionary,-391.795624
GJLS,Health Care,-270.256226
CBYT,Consumer Discretionary,-391.503906
NBIS,Consumer Staples,95.435928
VFEX,Energy,414.085052
OCXG,Health Care,-426.632568
UCQB,Consumer Staples,-362.169006
UADH,Energy,-307.537170
DQSR,Information Technology,118.179390
BVUQ,Financials,20.376293
TECG,Utilities,-352.456573
WGQS,Real Estate,461.828308
UTKR,Health Care,213.325607
WKVB,Telecommunication Services,-496.430908
SXRJ,Financials,-444.297638
TJAM,Industrials,-463.337555
XGPM,Consumer Staples,124.243690
BDTC,Energy,-74.900818
YHKZ,Utilities,250.008759
ZBMB,Energy,239.241272
SGHE,Real Estate,197.997681
NITK,Consumer Discretionary,61.660145
GDNN,Telecommunication Services,-270.272034
DPDZ,Real Estate,289.942139
ONKH,Real Estate,-43.281197
HEHM,Industrials,-331.015350
RIOT,Utilities,-299.724487
LCNM,Utilities,-358.705231
KPAA,Consumer Discretionary,277.959503
RVKP,Real Estate,18.307688
MFTQ,Financials,-400.627014
RLVC,Information Technology,486.214569
LWDM,Health Care,203.276016
ULSG,Energy,-31.538347
MBSV,Real Estate,168.988678
KFYH,Telecommunication Services,-218.737106
BJNT,Telecommunication Services,-280.005341
BMYJ,Consumer Discretionary,-130.239746
MVIP,Consumer Staples,393.349701
QZMH,Consumer Discretionary,-261.070862
GPWO,Telecommunication Services,-486.013031
TQKN,Information Technology,-181.053986
QNNF,Energy,-403.363983
DMSD,Consumer Staples,107.400497
LSVR,Consumer Staples,220.054596
SXUA,Health Care,228.826996
MFRL,Telecommunication Services,305.128510
VRMD,Telecommunication Services,279.706177
XVMK,Financials,-315.193756
QNHM,Telecommunication Services,219.787720
KBOT,Energy,334.823242
PEJQ,Industrials,11.996460
HVSC,Consumer Discretionary,-497.187408
SBHP,Financials,198.073883
