Symbol,Sector,PE_Ratio
WISK,Industrials,88.369179
IPYM,Industrials,-470.233521
TISR,Consumer Discretionary,-440.233124
CXFI,Telecommunication Services,-116.105621
VLLZ,Telecommunication Services,62.891140
LLIN,Telecommunication Services,-443.467133
FWZJ,Industrials,-395.708984
VNBJ,Telecommunication Services,-480.274628
ERMP,Real Estate,-173.015259
TTNW,Information Technology,-245.010040
MEPA,Utilities,-437.226563
IUMB,Health Care,345.805786
BYEZ,Utilities,-479.972321
SIGG,Health Care,-303.569519
CQPP,Real Estate,58.219765
YYNJ,Energy,-459.109406
DGYI,Real Estate,408.399170
BUEZ,Health Care,-453.259033
XNDF,Utilities,-157.528641
SWMY,Consumer Staples,208.002258
JANJ,Consumer Discretionary,-296.339111
ULKX,Financials,-137.598434
CDGE,Information Technology,238.399521
AIZA,Consumer Staples,391.707214
TDMH,Real Estate,154.241608
OJCZ,Telecommunication Services,-4.513688
RNXQ,Information Technology,-286.485016
NCSA,Real Estate,-210.853363
GNJO,Telecommunication Services,98.962372
JTBA,Information Technology,313.337067
DPHY,Health Care,-353.844025
DSZE,Real Estate,-10.476150
AGTA,Consumer Discretionary,-189.763306
EWYT,Consumer Staples,-494.807190
FVBH,Financials,435.941498
UORY,Telecommunication Services,-274.017181
RUYW,Industrials,-323.312653
LDIZ,Telecommunication Services,83.068695
NIOZ,Financials,434.648865
ABWY,Consumer Discretionary,-395.324463
RICZ,Information Technology,-375.684937
EPYS,Financials,-61.672718
DWFP,Utilities,361.243652
BACX,Telecommunication Services,-404.652069
MPWD,Telecommunication Services,-58.360760
LXDE,Utilities,48.576496
XGEU,Consumer Discretionary,398.409790
JSBD,Utilities,242.660385
GAVR,Energy,-491.227173
MACU,Consumer Discretionary,35.143528
FOOM,Consumer Staples,-369.237274
KNYU,Financials,256.416077
RIKA,Industrials,203.577377
IZZB,Financials,459.143616
GZSL,Consumer Staples,-234.882996
CZRD,Energy,296.982452
MQLQ,Telecommunication Services,-207.927063
FUZT,Health Care,-87.351051
AKGW,Consumer Staples,-8.028901
PCNF,Utilities,-425.973022
WFKC,Financials,84.156349
NQMJ,Consumer Staples,-43.860104
OHAM,Financials,-383.646332
XVFH,Utilities,35.955658
YGQH,Energy,33.329906
RYQS,Consumer Staples,262.259705
VUVA,Consumer Discretionary,-93.657341
IHOL,Energy,367.954041
GHMW,Health Care,-454.822968
WYEY,Telecommunication Services,-226.526779
RZIX,Industrials,166.890320
DWXK,Consumer Discretionary,-417.898041
UPWA,Financials,270.917023
YBAR,Consumer Discretionary,175.544327
ZNLE,Information Technology,155.079834
VMVN,Energy,-168.623886
AYSB,Real Estate,394.799805
UUBC,Consumer Staples,-410.101593
DKMC,Information Technology,100.866844
KSBO,Health Care,-201.874023
YUXG,Financials,-30.565294
STJV,Telecommunication Services,-451.894257
ICQZ,Consumer Staples,368.798431
RXRK,Industrials,494.042755
ITNK,Information Technology,469.169891
MKLK,Information Technology,401.405487
FGYI,Information Technology,-296.940887
IZXR,Financials,85.972778
XIJJ,Real Estate,310.738647
SXOV,Financials,70.176704
URNE,Telecommunication Services,-292.211182
SIBF,Information Technology,402.662415
JTTZ,Financials,-327.781952
XMOE,Consumer Staples,-90.412766
VTII,Industrials,429.774597
PEOV,Utilities,-354.873688
FLLD,Consumer Staples,-69.538284
YNEK,Telecommunication Services,-340.078766
JAZZ,Telecommunication Services,-74.572647
ZMGJ,Telecommunication Services,25.774742
LYEB,Consumer Staples,-224.652512
RNZJ,Consumer Discretionary,305.546082
URLP,Information Technology,4.953307
GAJR,Industrials,102.940125
DGNC,Industrials,-119.175636
GMFU,Real Estate,-413.592224
ULCD,Consumer Staples,-134.670670
IOUR,Industrials,218.350510
XTRD,Real Estate,490.564911
MBCW,Consumer Staples,463.401031
JKBA,Utilities,-253.885223
VBGD,Utilities,-340.392822
VXZE,Energy,483.683868
KMBZ,Consumer Discretionary,163.562698
ECEH,Real Estate,324.163513
JNAT,Consumer Discretionary,149.860382
UHTO,Telecommunication Services,-147.802277
ENUA,Telecommunication Services,-94.073456
TVOQ,Consumer Staples,488.478516
WUUM,Financials,324.417999
QSFJ,Energy,-250.754913
EZSL,Energy,-426.400543
XONX,Health Care,-465.718994
DYQR,Telecommunication Services,467.284668
AXJI,Health Care,68.230385
LFCK,Utilities,-246.219788
LGCI,Information Technology,164.045013
AUNO,Real Estate,-405.849518
JUDZ,Consumer Staples,163.975433
WZDY,Consumer Discretionary,281.436493
HPKY,Industrials,-25.015686
XYYH,Energy,350.987732
TAMD,Real Estate,-404.466736
ZFNN,Telecommunication Services,175.379105
OXYX,Information Technology,-196.060944
QQCO,Utilities,-380.480835
WIMC,Energy,183.087433
YSSV,Telecommunication Services,-365.282166
AODF,Consumer Discretionary,-312.516968
VPOG,Energy,21.016571
RRMR,Consumer Discretionary,379.126801
XZXA,Health Care,-7.286630
KPWR,Information Technology,-34.626118
QQPS,Consumer Discretionary,129.188995
KKAF,Financials,-432.780457
GBAG,Health Care,-352.439545
QAKQ,Energy,-46.537125
HBGN,Consumer Staples,-281.498260
JCGW,Financials,-307.150085
DEIX,Energy,105.694328
CTBZ,Utilities,-322.304932
EUOS,Consumer Staples,-345.350922
SCLR,Telecommunication Services,-456.243866
MWEN,Financials,297.910553
INUY,Telecommunication Services,-365.890747
VBAL,Information Technology,-248.059692
RHOC,Industrials,-122.976044
UBPP,Financials,-217.854126
AVCO,Consumer Discretionary,-393.161896
HFCG,Financials,406.843628
IYHQ,Telecommunication Services,-342.167145
NJKY,Consumer Discretionary,-409.197113
YRQS,Consumer Staples,-455.892212
GSJQ,Energy,493.827850
XFYS,Consumer Staples,175.544083
KFKB,Utilities,-476.518005
SRBS,Financials,-122.761497
RUJC,Information Technology,-238.043945
SMUM,Energy,402.739807
IVEM,Information Technology,-242.301285
SJMO,Telecommunication Services,-222.355972
RSWE,Information Technology,-400.429626
GTFL,Real Estate,-399.293640
ETHJ,Information Technology,-360.937897
XFYH,Real Estate,-341.168091
TPDB,Financials,-221.828949
YYRT,Utilities,-373.265533
HAYP,Telecommunication Services,328.304016
JYNV,Information Technology,-363.052032
QXVH,Real Estate,-356.385223
CCPA,Consumer Discretionary,337.364349
FSRC,Consumer Staples,-449.020569
TZIN,Consumer Staples,236.765503
BLPH,Real Estate,182.426376
ANIN,Health Care,4.906308
RKMI,Consumer Staples,219.469345
WABV,Information Technology,-411.650665
NSFZ,Energy,-137.791656
NTXH,Industrials,-153.200195
HLVP,Telecommunication Services,-369.935791
LLTA,Financials,140.219543
RKAK,Utilities,-112.469650
TERZ,Industrials,205.961182
DQMM,Consumer Discretionary,-112.111511
QVWY,Telecommunication Services,-280.390381
XYBE,Utilities,-336.855103
CWTI,Information Technology,451.310486
TBMG,Financials,263.094421
VELH,Energy,363.487640
EQLJ,Industrials,481.749054
SIYG,Financials,-164.775848
NQJV,Energy,47.388714
MWSQ,Utilities,292.242004
BAZS,Consumer Staples,-322.358734
FXNX,Financials,-416.290955
XVWF,Information Technology,327.904785
NLPI,Information Technology,-148.790466
KFOP,Information Technology,80.297768
RZAG,Consumer Staples,-490.195984
XQIJ,Industrials,144.959198
TCSQ,Industrials,-382.676178
UJTQ,Industrials,-346.585846
KACU,Consumer Discretionary,-310.237274
QJGY,Consumer Discretionary,178.274918
PGSF,Financials,123.848656
RTGB,Consumer Staples,-353.649017
JGMM,Consumer Discretionary,-442.567413
GGLX,Industrials,-212.981110
FJHR,Financials,139.663589
YBAL,Financials,240.319565
KIFU,Utilities,-319.745178
MKMH,Consumer Discretionary,243.613144
IHGC,Consumer Discretionary,69.882965
XJWJ,Financials,324.835999
UJUC,Utilities,324.735718
WGYS,Energy,-138.112671
QADT,Utilities,-229.674973
JGFL,Consumer Staples,293.843109
KXSQ,Financials,-475.910309
JUEG,Consumer Staples,138.827637
LXLL,Utilities,345.614105
BIYP,Consumer Staples,206.391922
ROGJ,Financials,396.046600
JQGO,Consumer Discretionary,-426.512115
LVLS,Information Technology,-242.681015
QRON,Utilities,-335.939697
KIRU,Utilities,-424.328400
XHFT,Consumer Staples,59.326550
WACL,Utilities,463.262726
RSUK,Health Care,-290.349945
TAJK,Industrials,499.345825
VXGL,Real Estate,232.837616
RWVF,Energy,381.152435
ODGQ,Health Care,120.892548
JGZA,Real Estate,236.095184
MMWV,Energy,86.018158
ALJE,Real Estate,-51.549606
MERL,Financials,-484.243347
HYRK,Telecommunication Services,124.979095
CRIW,Telecommunication Services,97.247353
UGNJ,Telecommunication Services,-199.059937
RIDY,Financials,248.484787
PFZM,Industrials,-290.806366
OSHA,Consumer Staples,184.310623
MRVW,Consumer Discretionary,-389.695404
GLFS,Energy,-384.105286
EOKQ,Telecommunication Services,75.792076
YLKS,Financials,-140.399612
EAWM,Industrials,-130.874237
VCTD,Real Estate,-5.999725
IHXE,Consumer Staples,154.557571
EXVT,Financials,-200.112152
IMWY,Energy,338.420807
TLIF,Industrials,-131.469009
HAMN,Telecommunication Services,380.130463
GEPD,Telecommunication Services,169.452499
YZZS,Real Estate,32.565968
FEZB,Health Care,225.220459
PQEI,Financials,-244.944611
ATPV,Health Care,-62.831020
MMMH,Consumer Discretionary,-409.946594
NYSZ,Real Estate,-319.367615
CHRR,Consumer Discretionary,112.840019
KISU,Health Care,304.064270
MDGU,Consumer Discretionary,73.605881
SJQB,Energy,-391.430267
ZROG,Information Technology,-325.063080
WFPQ,Utilities,-155.375290
IKBZ,Real Estate,-498.993378
UWNR,Information Technology,-322.334412
YERX,Consumer Discretionary,261.266388
RXFT,Health Care,-318.393127
HYDS,Telecommunication Services,-71.964722
UJGY,Energy,139.412338
CPXF,Utilities,312.508789
LQZC,Consumer Discretionary,-406.153259
FVDX,Information Technology,82.781914
WKDP,Financials,-4.402570
OFXC,Information Technology,-169.255295
PBCQ,Industrials,179.619095
IKQO,Telecommunication Services,165.823395
VSBZ,Financials,421.152466
DXLO,Consumer Staples,121.286629
UDOT,Utilities,324.032837
STBL,Energy,-3.105258
YQAA,Consumer Discretionary,-328.152435
NCCK,Financials,-488.334900
TMLO,Health Care,374.021820
WTPY,Industrials,470.326050
MTQR,Real Estate,-321.264496
RMIH,Information Technology,-354.543091
RYVN,Information Technology,468.966980
WZJO,Consumer Discretionary,381.475739
EICZ,Financials,308.803589
KDUW,Consumer Staples,304.764252
YJZE,Information Technology,-168.161499
OZYF,Health Care,405.324097
HFIT,Financials,291.265961
MMLX,Health Care,-363.471313
ZJCF,Industrials,-410.304901
JDOP,Consumer Staples,-81.047180
HMNU,Energy,-103.554306
IVCV,Telecommunication Services,355.543457
KPNA,Information Technology,235.502914
HCUB,Consumer Staples,126.227242
RKKO,Health Care,62.977448
OKWI,Information Technology,-119.266029
OOYJ,Health Care,-127.267433
SNZG,Consumer Discretionary,395.852814
ZYIH,Consumer Discretionary,-320.250397
QQQO,Utilities,-296.330750
CNCJ,Utilities,477.516724
FYWU,Utilities,385.318604
YQUM,Utilities,205.494583
KBQY,Health Care,469.835480
OSTL,Utilities,281.575195
XVED,Consumer Discretionary,-0.425764
QGFI,Health Care,184.237549
OPDQ,Consumer Staples,363.284332
WXNK,Telecommunication Services,-213.173584
XGCY,Financials,51.381481
UVES,Consumer Discretionary,-133.413162
YYDQ,Telecommunication Services,377.587830
FIVQ,Utilities,-118.448898
ENDR,Industrials,-223.799347
AJHF,Health Care,-33.361462
EVMO,Financials,248.062439
SVCJ,Consumer Staples,-415.944336
WVYW,Industrials,107.699028
RANH,Telecommunication Services,-344.828857
BVDL,Telecommunication Services,156.431229
XVYA,Consumer Staples,-266.609283
VTDD,Consumer Staples,204.506668
JSFY,Real Estate,-361.967834
BHBO,Financials,-188.823273
NCJU,Consumer Staples,-135.799561
GRJB,Consumer Staples,-421.054443
BCCJ,Information Technology,289.337311
ZEKY,Consumer Discretionary,305.773987
OUTD,Energy,-468.963654
MNLF,Energy,-271.867676
CCDG,Utilities,-280.830383
WTCO,Consumer Staples,-93.865135
HJCQ,Industrials,278.352142
RRUG,Consumer Discretionary,351.386108
NTSG,Financials,-190.748825
DYAR,Utilities,307.506866
PVVV,Telecommunication Services,310.234222
VFPB,Health Care,177.860168
ZQAS,Real Estate,-440.141449
IBMQ,Health Care,-79.760490
MTXK,Industrials,-171.047638
HWKZ,Health Care,473.329010
QVST,Financials,29.899136
WCJQ,Industrials,412.618500
WGLB,Energy,255.136322
FEVY,Telecommunication Services,-486.738312
KVSZ,Real Estate,250.818939
FOCU,Industrials,299.979523
RFUX,Consumer Staples,250.750641
MTJB,Telecommunication Services,220.939819
JQVW,Utilities,-114.604263
BQIZ,Energy,291.648499
ELDQ,Information Technology,297.046906
COLX,Information Technology,473.691589
KQBM,Utilities,498.864746
CSXR,Consumer Staples,393.336609
UBRO,Health Care,400.087982
ZVSY,Industrials,-294.657928
NYHE,Utilities,-461.116180
AEEV,Telecommunication Services,473.661346
DTSF,Health Care,282.842896
BAZL,Consumer Discretionary,-30.409376
EEQS,Utilities,392.780823
LFEO,Industrials,-82.146278
OVTQ,Real Estate,192.186798
MUKF,Consumer Discretionary,-11.422804
YYBE,Consumer Discretionary,435.186890
ZTSE,Utilities,-137.221405
XVZG,Information Technology,169.901245
NOLP,Consumer Staples,165.081207
HBVJ,Consumer Discretionary,-257.569122
XWVL,Industrials,237.222931
MEZW,Consumer Discretionary,10.673941
EFMZ,Information Technology,-105.673973
VISA,Utilities,282.068298
ZHEU,Health Care,-79.393265
TRAW,Energy,302.098877
QWID,Telecommunication Services,271.396545
CMRH,Industrials,-496.731628
MIOY,Industrials,78.881104
QYVK,Information Technology,390.676392
HSEE,Health Care,-358.350800
RBXQ,Utilities,368.512390
WFBZ,Consumer Staples,-211.741318
OHBR,Industrials,142.812866
OCPV,Consumer Discretionary,354.544800
UHNO,Consumer Staples,433.270203
GTGD,Energy,-209.935150
HWXU,Financials,-485.821075
BXGW,Telecommunication Services,-5.892819
PCMW,Information Technology,-477.771057
AJIY,Energy,97.329964
WKMF,Industrials,300.920013
FKDU,Real Estate,76.215401
ZCZB,Energy,276.686951
ZLYU,Utilities,387.699554
CBCV,Industrials,62.234932
MTGA,Health Care,-130.239380
GBLQ,Health Care,-435.596313
ZXBY,Telecommunication Services,150.723740
NROV,Industrials,-236.797363
XIWS,Financials,445.597870
QDVD,Financials,314.983704
NPUB,Energy,-447.988770
HNZR,Consumer Staples,41.544998
QVRB,Telecommunication Services,-397.830078
ROIS,Industrials,28.240028
TROT,Energy,-397.987061
ESQY,Financials,-26.321817
IDIE,Energy,-351.381561
XEAY,Energy,-485.662476
KEWC,Industrials,145.117249
GCKN,Information Technology,227.878143
PLSF,Energy,-427.604248
NHMS,Consumer Staples,-119.454269
OTPC,Industrials,54.684345
QPZY,Consumer Discretionary,167.870422
CYEL,Health Care,36.756065
EXHH,Telecommunication Services,116.725151
XQBK,Real Estate,317.899506
NFHM,Utilities,-466.861359
MNTZ,Industrials,151.001343
UOCD,Energy,-456.490936
TBVS,Industrials,382.880096
LSXH,Consumer Staples,-233.319992
GHOB,Consumer Staples,-427.410706
QTGG,Consumer Discretionary,-144.673752
CRKC,Health Care,220.649887
XOVC,Industrials,100.621597
PTSF,Consumer Discretionary,385.960938
MFEO,Utilities,171.101959
FQJP,Information Technology,-60.138737
FXSA,Telecommunication Services,-455.047577
TSNS,Health Care,-265.535034
GSZP,Consumer Discretionary,359.510254
PUBY,Utilities,-189.182892
NHZL,Energy,-244.785797
VHKB,Financials,98.922333
AKXB,Energy,-245.539352
YKVN,Consumer Staples,-384.524780
DATG,Real Estate,174.930145
XUEX,Information Technology,440.818420
GWLG,Utilities,467.736511
PYKC,Industrials,212.813049
DWFT,Financials,203.480911
LNAD,Industrials,372.825073
YGHA,Consumer Staples,77.555008
EMAM,Health Care,-34.602589
CXGZ,Telecommunication Services,-351.344574
LHVR,Financials,230.450333
GGTL,Industrials,-258.354523
ZHST,Consumer Staples,429.354645
QXWN,Information Technology,359.333893
HQQL,Energy,-409.108551
LOWM,Utilities,-415.400879
OINZ,Consumer Discretionary,38.436687
QLQK,Utilities,-63.167850
XWAM,Industrials,26.120274
VZLM,Industrials,208.866302
FDYI,Health Care,293.122314
TIIO,Industrials,18.471725
ZQNJ,Health Care,256.712341
ACIC,Energy,-356.829010
IUUH,Financials,345.591522
ZTJT,Utilities,73.776970
JGUS,Industrials,-68.017670
YZRA,Information Technology,335.273682
GRIZ,Industrials,407.930420
QCRR,Real Estate,332.521362
JLJG,Consumer Discretionary,418.075714
DADY,Utilities,-415.091217
FKLW,Utilities,-482.131470
SRHQ,Consumer Discretionary,189.048798
UBWG,Real Estate,-285.832031
DDAH,Consumer Discretionary,-117.078705
MWOM,Information Technology,-27.093355
TBQS,Information Technology,67.609665
MKES,Financials,174.138275
KVBS,Information Technology,-224.939575
SWQB,Consumer Discretionary,361.621094
AUYQ,Information Technology,-140.360397
FTQI,Health Care,148.752686
THOI,Real Estate,-341.283325
PWFS,Energy,-257.425690
GGYV,Energy,-377.363678
LAHV,Financials,-260.339417
NYNL,Industrials,-31.625935
VMQZ,Health Care,-47.124729
LEQQ,Utilities,269.588623
OZOP,Energy,-85.469162
GZQP,Real Estate,-180.389481
BZYK,Telecommunication Services,86.241829
GEHN,Real Estate,297.910400
OZZY,Telecommunication Services,-492.618652
NVPE,Real Estate,-200.902344
UHGY,Energy,219.206940
FTRO,Financials,36.110447
VTIQ,Consumer Staples,-336.170898
KXPO,Consumer Staples,-492.399078
KCZK,Consumer Discretionary,-349.356232
YDTO,Consumer Discretionary,-247.876648
SORK,Industrials,-302.415283
TQTX,Consumer Staples,-248.020660
IVSS,Utilities,-137.932159
XQCQ,Health Care,-53.802879
BLDI,Industrials,62.547379
QBKA,Utilities,-415.814148
UMAN,Real Estate,-302.083313
SZTX,Financials,263.389435
EZWN,Real Estate,311.668945
WEKA,Industrials,-270.732941
GXXZ,Health Care,17.864773
JKTD,Industrials,13.042817
FVGA,Energy,270.788055
RNEK,Telecommunication Services,-308.636597
EPYV,Information Technology,282.237579
DSYW,Financials,462.075745
CGLS,Consumer Staples,182.818970
WFBY,Consumer Discretionary,50.291023
GRAO,Real Estate,-120.069275
ODTY,Real Estate,26.707235
XDWX,Utilities,84.582291
ASEN,Industrials,-308.368347
QDUW,Energy,-311.133453
OPUM,Real Estate,415.062500
MQNN,Energy,-267.804871
LQIP,Information Technology,185.446945
GPFS,Telecommunication Services,-392.110107
HTHI,Real Estate,-323.173065
NNHA,Consumer Discretionary,-48.119633
QGVL,Consumer Discretionary,-273.011414
MHKT,Financials,459.585449
EFPS,Information Technology,6.976714
NCGU,Industrials,-498.066010
QUEM,Utilities,-189.452652
PHCX,Financials,-363.051758
MBLU,Financials,-477.317291
AOJL,Health Care,-19.089540
MIJI,Real Estate,109.067749
NQEZ,Utilities,-481.907898
MLXV,Consumer Staples,271.945221
DENC,Consumer Staples,-228.541977
JXDE,Utilities,196.060059
UJLE,Consumer Staples,-213.458664
HQTB,Telecommunication Services,449.516907
LTLQ,Information Technology,39.681416
TMYO,Industrials,139.539261
ISZY,Energy,482.915344
PPGY,Energy,-363.595062
LRND,Real Estate,418.521210
XVPY,Telecommunication Services,-236.395279
BEXE,Real Estate,-352.648743
AQHA,Health Care,-234.584732
TYDK,Financials,304.927948
TLIG,Utilities,-302.673615
KATA,Consumer Staples,135.337509
YCCB,Utilities,-84.142006
IFJY,Industrials,205.784363
BQUY,Energy,-394.404572
TRNF,Health Care,-34.621021
KRGJ,Health Care,-171.190277
WVIB,Health Care,163.292435
XEZI,Energy,406.441071
VYFR,Consumer Discretionary,219.152924
LAIN,Real Estate,-487.512238
CONJ,Consumer Staples,106.615402
LWJR,Financials,173.717117
LPHU,Consumer Discretionary,367.583496
HSYJ,Industrials,-143.964569
SGSL,Consumer Discretionary,312.692047
JQUC,Information Technology,304.401978
VOLS,Financials,-173.882446
RMHA,Energy,-447.046051
BWKM,Financials,160.527817
DAPE,Energy,-162.907593
HAOI,Information Technology,205.557846
JCGT,Consumer Discretionary,314.116394
UJIZ,Real Estate,-302.583923
KAOO,Financials,24.046602
XVHG,Information Technology,-358.023987
IVAG,Industrials,381.441376
BKNR,Utilities,-341.227722
IFGO,Health Care,190.538101
XZPD,Information Technology,17.601460
WHOD,Financials,-112.193184
XVMS,Telecommunication Services,-441.733032
EEVF,Consumer Staples,483.007294
RDIG,Consumer Staples,126.517014
WYNV,Consumer Discretionary,190.450180
ISIF,Real Estate,-291.279633
LSGM,Consumer Discretionary,-484.985718
BXLX,Consumer Staples,-348.903778
BPQH,Consumer Discretionary,359.196930
HTSJ,Consumer Staples,-103.953827
HEEL,Real Estate,64.911072
ASGD,Information Technology,-175.800995
VOIG,Industrials,352.324341
MQDH,Consumer Discretionary,76.747978
MPID,Energy,388.127289
ISWF,Energy,-88.154213
ECDB,Consumer Staples,-229.629532
UMAV,Energy,239.560776
VWLF,Real Estate,340.884766
WXJD,Financials,323.815338
DVMC,Energy,1.815882
LWSD,Consumer Discretionary,-108.197151
XUAL,Information Technology,-363.339874
LOZQ,Energy,211.542282
FVCT,Information Technology,277.492950
ZEBU,Health Care,222.368332
OWOF,Telecommunication Services,-425.555420
LFKA,Utilities,-37.999512
MNMV,Energy,152.176666
OSSH,Real Estate,-181.691696
JKTY,Utilities,252.500351
QSDC,Industrials,-144.757446
JXDZ,Consumer Discretionary,-211.289169
ITKE,Telecommunication Services,38.690941
IKCC,Consumer Staples,-125.049957
BSQL,Financials,401.292938
EFIJ,Telecommunication Services,-402.158752
KFGS,Financials,209.795990
HSKZ,Industrials,51.985718
HOJF,Telecommunication Services,-163.989105
HYIC,Utilities,88.020081
TMZS,Health Care,61.343029
YDYV,Energy,-323.995361
MXCL,Utilities,-79.135170
QGPF,Consumer Discretionary,498.014008
XHOM,Information Technology,255.574509
RKZJ,Health Care,-68.672874
BVGG,Industrials,125.926758
NTAG,Real Estate,347.187683
TYEH,Utilities,242.639114
UFGJ,Consumer Staples,92.518539
KURQ,Consumer Staples,192.465591
CMOQ,Telecommunication Services,-108.494492
RRNA,Consumer Discretionary,231.591721
ZMCS,Industrials,31.938841
HWJL,Consumer Staples,305.759796
SYOW,Information Technology,-276.793976
FPEP,Consumer Staples,222.393600
VBIV,Financials,279.246460
IHOD,Consumer Staples,171.723648
JRSK,Financials,176.852051
BFII,Industrials,202.912109
OZLP,Real Estate,-285.660492
XIPK,Financials,95.177711
AJGC,Telecommunication Services,351.340790
ZVAW,Consumer Discretionary,451.920959
RCJC,Information Technology,-223.306107
WTWM,Consumer Staples,-100.848808
ASED,Consumer Discretionary,-370.838654
XBVU,Consumer Discretionary,-311.100037
DOHG,Consumer Staples,57.214821
QIWD,Consumer Staples,-271.369965
VQMA,Industrials,93.830193
ILOV,Consumer Staples,71.035583
QAQO,Information Technology,43.324383
PJTV,Real Estate,180.280533
DPBQ,Financials,403.706299
IDGG,Financials,354.220032
KXRX,Telecommunication Services,-424.478790
ALKC,Real Estate,-458.026001
QVHE,Utilities,-209.764099
YCMB,Utilities,-301.052032
KRPE,Consumer Staples,272.428284
CMCU,Consumer Discretionary,-225.958282
IYTE,Industrials,-442.206879
TBTG,Telecommunication Services,279.836548
LQDF,Consumer Discretionary,380.829407
FWER,Real Estate,-163.335312
MIIW,Health Care,-23.144382
XGTG,Telecommunication Services,-246.784698
VCOH,Energy,-332.244751
NPRJ,Consumer Discretionary,205.321457
ADBN,Energy,-199.592453
GNZA,Utilities,114.013947
HFCZ,Financials,-235.143463
KLAJ,Telecommunication Services,-314.987274
WOPS,Consumer Discretionary,-207.473129
HXIY,Consumer Discretionary,392.548035
JTSN,Consumer Staples,-490.900757
ONAG,Real Estate,-204.309555
UQJZ,Telecommunication Services,307.614868
JEJL,Health Care,-40.316814
XPEV,Financials,281.139557
ETRZ,Financials,-138.681320
DBMA,Financials,111.404861
PRRG,Telecommunication Services,178.777008
NDKG,Health Care,-42.633320
XCKH,Financials,-494.338287
ISJB,Consumer Discretionary,371.570557
RMYG,Utilities,-314.732910
QCBO,Utilities,72.987610
POVI,Industrials,-292.916443
BQZN,Industrials,288.805908
HJMF,Energy,-448.557373
UIUM,Health Care,-230.222198
PHXG,Information Technology,-188.162018
GKDM,Utilities,6.833796
GJAG,Telecommunication Services,-209.199768
EKXD,Health Care,-249.763184
LNAJ,Consumer Staples,-15.227729
IZQM,Financials,-380.783386
QYYE,Real Estate,97.015930
WKBD,Energy,268.442719
KFQW,Industrials,-209.672379
TLLA,Telecommunication Services,102.190041
MQZE,Financials,287.767822
ZSJS,Consumer Discretionary,104.499466
LWMC,Telecommunication Services,150.460983
PPTH,Industrials,-42.995514
ODRS,Consumer Staples,-59.623524
QNYN,Telecommunication Services,177.578110
QQDN,Consumer Discretionary,-88.964966
GTPU,Energy,473.547607
VKGA,Consumer Discretionary,406.157593
DNZL,Financials,82.729698
FDVG,Financials,186.961853
CNJK,Real Estate,-46.600513
IAXA,Energy,-156.350784
OCJE,Industrials,-55.411510
GLUC,Financials,-10.635517
LAMH,Consumer Staples,83.314613
FFBU,Consumer Staples,348.589966
MVXW,Consumer Discretionary,-127.704948
FECY,Telecommunication Services,85.471359
BUWJ,Health Care,-167.381668
OOTJ,Industrials,68.575851
RYQA,Utilities,-168.970856
QQOR,Financials,-215.233185
ZYGF,Financials,262.376740
PNLA,Industrials,-233.985413
LHLD,Consumer Staples,-162.060425
WHHF,Consumer Discretionary,-109.493607
GGSG,Industrials,-185.547073
BZOT,Industrials,43.805260
CSID,Consumer Discretionary,-188.993347
GHIM,Real Estate,24.209814
MEDK,Health Care,-327.965027
XEEP,Industrials,-356.216034
AJLQ,Information Technology,332.027130
OKTU,Health Care,-484.854706
ARLZ,Information Technology,-372.457520
SNSE,Energy,-273.431946
WCKV,Utilities,160.371994
AWED,Health Care,-132.654434
SHVW,Telecommunication Services,4.849147
OWJD,Consumer Staples,-82.754051
NLXH,Real Estate,486.055481
ADKP,Health Care,77.613174
OOZB,Consumer Staples,474.370453
XXEX,Health Care,444.889557
YZFN,Telecommunication Services,-70.511429
SAPA,Utilities,-334.141296
QLBV,Energy,-15.658589
DHNK,Health Care,195.952026
VWMT,Real Estate,277.579987
TNBD,Industrials,24.055513
GCYO,Industrials,377.063629
ADOF,Consumer Discretionary,269.740753
TXXL,Utilities,345.797058
WVXI,Telecommunication Services,-121.922241
BHST,Telecommunication Services,-430.500793
ULGU,Energy,467.946289
XEUP,Real Estate,-330.339935
NHWA,Information Technology,-353.586639
YATY,Financials,203.930084
LIEU,Consumer Staples,450.955505
ZTMG,Consumer Staples,-225.374710
JCUW,Consumer Staples,240.436264
ANGS,Consumer Discretionary,-168.960602
QSYB,Health Care,-127.000122
YZDO,Utilities,-382.124634
CZAA,Utilities,117.331215
MHOC,Utilities,373.579437
VZPY,Consumer Discretionary,-367.951538
IPID,Consumer Discretionary,-190.437637
WOHZ,Telecommunication Services,326.345917
EKKT,Consumer Staples,-263.337585
GXOP,Information Technology,-482.087219
JNPM,Consumer Discretionary,-452.567871
DTZP,Financials,344.961121
IUVF,Utilities,458.192413
HAHU,Consumer Staples,-387.091095
FPDE,Energy,-106.175667
RJSV,Real Estate,294.063721
BKQF,Utilities,217.507370
CXXT,Energy,-406.053253
RGZZ,Information Technology,464.327728
ZGOU,Energy,201.947021
CSRQ,Real Estate,-441.052277
JKJC,Utilities,272.470001
LXUQ,Information Technology,-15.496964
ZADU,Telecommunication Services,-4.310373
PMDE,Consumer Discretionary,-205.003113
FXGN,Utilities,-357.243958
YWJG,Health Care,155.562515
KQUS,Consumer Discretionary,277.259552
XBQM,Health Care,190.942230
MJXJ,Telecommunication Services,208.683914
HRDD,Consumer Discretionary,-419.809784
PIFV,Utilities,-236.306564
STGP,Telecommunication Services,19.858059
QLJH,Real Estate,-210.504990
